데이터기준일자,전화번호,대표자명,홈페이지주소,휴무일,공휴일운영종료시각,공휴일운영시작시각,주말운영종료시각,주말운영시작시각,평일운영종료시각,평일운영시작시각,수입차요금,레저용차요금,승합차요금,대형차요금,중형차요금,소형차요금,경차요금,전기승합자동차보유대수,전기승용자동차보유대수,승합차보유대수,승용차보유대수,자동차총보유대수,보유차고지수용능력,차고지지번주소,차고지도로명주소,경도,위도,소재지지번주소,소재지도로명주소,사업장구분,업체명,제공기관코드,제공기관명
2019-04-01,061-641-2422,,,,,,,,18:00,09:00,,,,,,,,0,0,15,32,47,,,전라남도 여수시 신월로 743,127.7211822,34.7367424,,전라남도 여수시 신월로 737(봉산동),영업소,(유)삼일렌트카 봉산,4810000,전라남도 여수시
2019-04-01,061-684-4000,,,,,,,,18:00,09:00,,,,,,,,0,0,4,11,15,,,전라남도 여수시 학북동2길 8-1,127.6449441,34.7728464,,전라남도 여수시 화산1길 24-7(화장동),영업소,(유)삼일렌트카 화장,4810000,전라남도 여수시
2019-04-01,061-691-9077,,,,,,,,18:00,09:00,,,,,,,,0,0,5,4,9,,,전라남도 여수시 시청로 171(여천동),127.6618527,34.7769908,,전라남도 여수시 시청로 171(여천동),영업소,(유)삼일렌트카 여천,4810000,전라남도 여수시
2019-04-01,061-692-2565,,,,,,,,18:00,09:00,,,,,,,,0,0,0,15,15,,,전라남도 여수시 좌수영로 948-3(봉계동),127.6662706,34.7830881,,전라남도 여수시 좌수영로 948-3(봉계동),영업소,㈜모모렌터카 여천영업소,4810000,전라남도 여수시
2019-04-01,061-642-8310,,,,,,,,18:00,09:00,,,,,,,,0,0,0,2,2,,전라남도 여수시 봉계동 41-6,,127.689696005,34.7285436,,전라남도 여수시 신월로 627(국동),영업소,㈜케이비 엑스포영업소,4810000,전라남도 여수시
2019-04-01,061-921-7644,,,,,,,,18:00,09:00,,,,,,,,0,0,2,54,56,,"전라남도 여수시 봉산동 25-13, 둔덕동 414",,127.7236532,34.7334643,,"전라남도 여수시 봉산2로 39,1층(봉산동)",주사업장,(유)여수렌트카,4810000,전라남도 여수시
2019-04-01,061-685-1589,,,,,,,,18:00,09:00,,,,,,,,0,0,10,107,117,,전라남도 여수시 둔덕동 414,,127.6952702,34.7763326,,전라남도 여수시 좌수영로 592(둔덕동),주사업장,한국자동차 주식회사,4810000,전라남도 여수시
2019-04-01,061-685-4982,,,,,,,,18:00,09:00,,,,,,,,0,0,3,43,46,,"전라남도 여수시 여천동 672-1, 봉계동 145-6",,127.661697093,34.7767414256,,전라남도 여수시 반월길 13-9(여천동),주사업장,(유)그린렌트카,4810000,전라남도 여수시
2019-04-01,070-4696-1269,,,,,,,,18:00,09:00,,,,,,,,0,0,3,46,49,,전라남도 여수시 신월동 455,,127.6667553,34.7653603,,전라남도 여수시 쌍봉로 120(학동),주사업장,㈜케이비,4810000,전라남도 여수시
2019-04-01,061-692-2565,,,,,,,,18:00,09:00,,,,,,,,0,0,3,64,67,,"전라남도 여수시 상암동 1213, 해산동 246-5, 봉계동 145-6",,127.7035677,34.754828,,"전라남도 여수시 문수로 100,3층(문수동)",주사업장,㈜모모렌터카,4810000,전라남도 여수시
2019-12-24,031-634-4336,,,,,,,,21:00,08:00,,,,,,,,0,0,2,10,12,,경기도 이천시 중리동 457-3번지,경기도 이천시 이섭대천로 1177번길 25,127.4456338463,37.2754036080,,경기도 이천시 이섭대천로1177번길 25,영업소,청화렌트카,4070000,경기도 이천시
2020-01-20,043-241-7601,연미화,,,,,,,20:00,09:00,,,,,,,,0,0,1,112,113,,충청북도 청주시 흥덕구 월명로 212,,127.4848442245,36.6570375668,,"충청북도 청주시 청원구 새터로 47, 2층",주사업장,㈜청주제일,5710000,충청북도 청주시
2020-01-20,043-276-8255,정상명,,,,,,,20:00,09:00,,,,,,,,0,0,3,55,58,,충청북도 청주시 상당구 남이면 가좌리 133,,127.476255,36.6625977835,,"충청북도 청주시 청원구 율봉로44번길 36, 1층",주사업장,㈜태일렌트카,5710000,충청북도 청주시
2020-01-20,043-215-4774,김장순,,,,,,,20:00,09:00,,,,,,,,0,0,0,1,1,,충청북도 청주시 흥덕구 신봉동 50-3,,127.4713548118,36.6546550684,,충청북도 청주시 흥덕구 1순환로 406,영업소,㈜엠케이렌트카(흥덕),5710000,충청북도 청주시
2020-01-20,043-215-4774,김장순,,,,,,,20:00,09:00,,,,,,,,0,0,6,122,128,,충청북도 청주시 청원구 주중동 501-27,,127.4745797394,36.6603986525,,충청북도 청주시 청원구 율천북로 17-1,주사업장,㈜엠케이렌트카,5710000,충청북도 청주시
2020-01-20,043-217-1003,김희영,,,,,,,20:00,09:00,,,,,,,,0,0,4,85,89,,충청북도 청주시 청원구 주중동 502,,127.4830098662,36.6856538745,,충청북도 청주시 청원구 팔결로 25-2,주사업장,(주)성공렌트카,5710000,충청북도 청주시
2020-01-20,043-266-4848,이기호,,,,,,,20:00,09:00,,,,,,,,0,0,1,15,16,,충청북도 청주시 상당구 석교동 126-233,,127.4874797836,36.619484,,충청북도 청주시 서원구 청남로 2100,영업소,(합)오토렌트카(서원),5710000,충청북도 청주시
2020-01-20,043-266-4848,이기호,,,,,,,20:00,09:00,,,,,,,,0,0,3,16,19,,충청북도 청주시 서원구 사창동 153-10,,127.4596222922,36.6346201835,,충청북도 청주시 서원구 사직대로112번길 3,주사업장,(합)오토렌트카,5710000,충청북도 청주시
2020-01-20,043-237-8281,백종덕,,,,,,,20:00,09:00,,,,,,,,0,0,9,21,30,,충청북도 청주시 흥덕구 지동동 762-2,,127.4904202708,36.6502635067,,충청북도 청주시 청원구 상당로244번길 23,영업소,㈜삼성렌트카(중앙),5710000,충청북도 청주시
2020-01-20,043-237-8281,백종덕,,,,,,,20:00,09:00,,,,,,,,0,0,4,248,252,,충청북도 청주시 서원구 성화동 225-5,,127.4438840427,36.608143,,충청북도 청주시 서원구 2순환로 1460-11,주사업장,㈜삼성렌트카,5710000,충청북도 청주시
2020-01-20,043-267-3900,박관수,,,,,,,20:00,09:00,,,,,,,,0,0,0,5,5,,충청북도 청주시 흥덕구 서촌동 210-14,,127.3974387425,36.6540379256,,충청북도 청주시 흥덕구 서촌로 97-2,주사업장,(합)주성렌트카,5710000,충청북도 청주시
2020-01-20,043-286-6900,임운묵,,,,,,,20:00,09:00,,,,,,,,0,0,1,14,15,,충청북도 청주시 청원구 내수읍 도원리 245,,127.4755259916,36.6331159603,,충청북도 청주시 서원구 호국로 56,영업소,엠제이렌트카㈜(우리),5710000,충청북도 청주시
2020-01-20,043-286-6900,임운묵,,,,,,,20:00,09:00,,,,,,,,0,0,1,23,24,,충청북도 청주시 상당구 용암동 2917,,127.4735579291,36.6666853602,,충청북도 청주시 청원구 주성로 50,영업소,엠제이렌트카㈜(청주),5710000,충청북도 청주시
2020-01-20,043-286-6900,임운묵,,,,,,,20:00,09:00,,,,,,,,0,0,2,11,13,,충청북도 청주시 상당구 용암동 2917,,127.4504620692,36.630632,,충청북도 청주시 흥덕구 성봉로287번길 3,영업소,엠제이렌트카㈜(서청주),5710000,충청북도 청주시
2020-01-20,043-286-6900,임운묵,,,,,,,20:00,09:00,,,,,,,,0,0,0,2,2,,충청북도 청주시 서원구 구룡산로 263,,127.4737261054,36.6174434626,,충청북도 청주시 서원구 구룡산로 263,영업소,엠제이렌트카㈜(모든),5710000,충청북도 청주시
2020-01-20,043-286-6900,임운묵,,,,,,,20:00,09:00,,,,,,,,0,0,1,24,25,,충청북도 청주시 흥덕구 월명로75번길 10,,127.4531246556,36.6416342315,,충청북도 청주시 흥덕구 월명로75번길 10,영업소,엠제이렌트카㈜(프로미),5710000,충청북도 청주시
2020-01-20,043-286-6900,임운묵,,,,,,,20:00,09:00,,,,,,,,0,0,10,54,64,,충청북도 청주시 상당구 산성동 256-1,,127.4977049086,36.6130275002,,충청북도 청주시 상당구 무심동로 78-1,주사업장,엠제이렌트카㈜,5710000,충청북도 청주시
2020-01-20,043-298-8600,안광희,,,,,,,20:00,09:00,,,,,,,,0,0,4,5,9,,충청북도 청주시 서원구 사직동 649-50,,127.4310262766,36.6307476792,,충청북도 청주시 흥덕구 풍년로206번길 24-2,영업소,(주)굿모닝 렌터카(청주),5710000,충청북도 청주시
2020-01-20,043-298-8600,안광희,,,,,,,20:00,09:00,,,,,,,,0,0,3,74,77,,충청북도 청주시 청원구 내수읍 구성리 445-4,,127.5001139443,36.615649,,충청북도 청주시 상당구 단재로 157,주사업장,(주)굿모닝 렌터카,5710000,충청북도 청주시
2019-12-11,063-581-5551,이석호,,,21:00,09:00,21:00,09:00,21:00,09:00,,,100000,150000,80000,,,0,0,1,6,7,14,전라북도 부안군 부안읍 서외리 16-3,전라북도 부안군 부안읍 번영로 124,126.7338749243,35.7259131989,전라북도 부안군 부안읍 서외리 16-3,전라북도 부안군 부안읍 번영로 124,영업소,미소렌트카㈜부안영업소,4790000,전라북도 부안군
2019-12-11,063-583-9696,오명선,,,19:00,09:00,19:00,09:00,19:00,09:00,,,100000,,80000,60000,,0,0,1,5,6,10,전라북도 부안군 부안읍 선은리 182-3,전라북도 부안군 부안읍 번영로 201,126.742081,35.7280113,전라북도 부안군 부안읍 선은리 182-3,전라북도 부안군 부안읍 번영로 201,영업소,(유)진렌트카부안영업소,4790000,전라북도 부안군
2019-12-11,063-583-1900,최규보,,,22:00,09:00,22:00,09:00,22:00,09:00,,,100000,100000,70000,60000,,0,0,1,6,7,20,전라북도 부안군 부안읍 봉덕리 574-13,전라북도 부안군 부안읍 석정로 210,126.7368644749,35.7269318,전라북도 부안군 부안읍 봉덕리 574-13,전라북도 부안군 부안읍 석정로 210,영업소,(합)중부가나렌터카 부안영업소,4790000,전라북도 부안군
2019-12-11,063-581-5151,최민희,,,18:00,09:00,18:00,09:00,18:00,09:00,,,160000,130000,70000,,,0,0,7,15,25,20,전라북도 부안군 행안면 진동리 162-7,전라북도 부안군 행안면 매창로 36,126.722701,35.7179099648,전라북도 부안군 행안면 진동리 162-7,전라북도 부안군 행안면 매창로 36,영업소,(유)가가렌트카 부안영업소,4790000,전라북도 부안군
2019-04-01,061-661-1172,,,,,,,,18:00,09:00,,,,,,,,0,0,0,10,10,,전라남도 여수시 박람회길 1 국제관 D동 지하주차장,,127.748274,34.750656,,전라남도 여수시 박람회길 1 국제관 D동 3층(덕충동),영업소,SK네트웍스㈜SK렌터카/서울특별시,4810000,전라남도 여수시
2019-04-01,061-000-0000,,,,,,,,18:00,09:00,,,,,,,,0,0,0,3,3,,전라남도 여수시 여천동 386,,127.666308804,34.782373425,,전라남도 여수시 좌수영로 95(연등동),영업소,㈜하모니렌트카/서울 강서구,4810000,전라남도 여수시
2019-04-01,061-903-3233,,,,,,,,18:00,09:00,,,,,,,,0,0,0,31,31,,전라남도 여수시 수정동 359,,127.7445123,34.755546,,전라남도 여수시 박람회길 82(덕충동),영업소,(유)에코렌트카,4810000,전라남도 여수시
2019-04-01,061-663-7377,,,,,,,,18:00,09:00,,,,,,,,0,0,7,30,37,,전라남도 여수시 덕충동 2031,,127.7417793,34.755087,,전라남도 여수시 덕충안길 71(덕충동),영업소,㈜에이치에스렌트카,4810000,전라남도 여수시
2019-12-04,02-334-4410,,,,,,,,19:00,09:00,,,,,,,,0,0,1,121,122,,,서울특별시 서초구 양재동 225번지 외(구 화물터미널부지),126.8990534750,37.5255514733,,"서울특별시 영등포구 국회대로38길 15, 114호(당산동3가, 한양상가)",주사업장,㈜오케이렌터카,3180000,서울특별시 영등포구
2019-12-04,02-6489-3007,,,,,,,,09:00,09:00,,,,,,,,0,0,40,54,94,,,서울특별시 영등포구 도영로 16(하나아파텔주차장),126.8959918705,37.5078783424,,"서울특별시 영등포구 도영로 16, 211호(도림동,하나아파텔)",주사업장,주식회사남산렌터카,3180000,서울특별시 영등포구
2019-12-04,02-2678-5644,,,,,,,,18:00,09:00,,,,,,,,0,0,11,76,87,,,"서울특별시 양천구 신정로 167(신정동,서부트럭터미널)",126.8922944956,37.5244679046,,서울특별시 영등포구 양산로 84-1(당산동2가),주사업장,스마트스카이 주식회사,3180000,서울특별시 영등포구
2019-12-04,02-834-4000,,,,,,,,19:00,10:00,,,,,,,,0,0,0,73,73,,,서울특별시 양천구 신정동 1322-3(알브이파크주차장),126.904333,37.486943,,"서울특별시 영등포구 시흥대로 607, 108호(대림동, 무림빌딩)",주사업장,㈜인렌트카,3180000,서울특별시 영등포구
2019-12-04,02-6085-5200,,,,,,,,20:00,08:30,,,,,,,,0,0,4,56,60,,,서울특별시 서초구 양재동 225번지외(구화물터미널 부지),126.9054230502,37.530549,,"서울특별시 영등포구 영중로 159, 9층(영등포동8가, 우송빌딩)",주사업장,(주)칸렌트카,3180000,서울특별시 영등포구
2019-12-04,02-6215-5642,,,,,,,,18:30,08:30,,,,,,,,0,0,0,54,54,,,"서울특별시 영등포구 양평동2가 40-3, 40-9 (오목교 주차장)",126.8987049315,37.528966,,"서울특별시 영등포구 당산로38길 4, 301호(당산동4가, 선명기업빌딩)",주사업장,스타스카이,3180000,서울특별시 영등포구
2019-12-04,02-2679-8400,,,,,,,,20:00,09:00,,,,,,,,0,0,4,46,50,,,서울특별시 동작구 신대방1가길 38 G-PARK 동작상떼빌,126.895920,37.524619,,"서울특별시 영등포구 당산로 109-2, 2층(당산동3가)",주사업장,백두산렌트카,3180000,서울특별시 영등포구
2020-01-20,043-232-0119,김숙자,,,,,,,20:00,09:00,,,,,,,,0,0,31,402,433,,충청북도 청주시 흥덕구 휴암동 225-4,,127.4259578541,36.632915,,충청북도 청주시 흥덕구 짐대로34번길 27,주사업장,(주)가가렌트카,5710000,충청북도 청주시
2020-01-20,043-268-6500,김동우,,,,,,,20:00,09:00,,,,,,,,0,0,0,8,8,,충청북도 청주시 서원구 장성동 40-2,,127.4754450222,36.628649,,충청북도 청주시 서원구 모충로 113,영업소,베스트렌트카㈜(청주),5710000,충청북도 청주시
2020-01-20,043-268-6500,김동우,,,,,,,20:00,09:00,,,,,,,,0,0,33,686,719,,충청북도 청주시 서원구 장성동 40-1,,127.4747410380,36.643655,,충청북도 청주시 흥덕구 직지대로 739,주사업장,베스트렌트카㈜,5710000,충청북도 청주시
2020-01-20,043-238-0999,"신승호,염성중",,,,,,,20:00,09:00,,,,,,,,0,0,8,108,116,,충청북도 청주시 흥덕구 봉명동 2304,,127.4223431625,36.6376598112,,충청북도 청주시 흥덕구 청향로 3,주사업장,㈜글로벌파트너,5710000,충청북도 청주시
2020-01-20,043-274-1999,길소미,,,,,,,20:00,09:00,,,,,,,,0,0,0,1,1,,충청북도 청주시 청원구 사천동 439-1,,127.4754677773,36.652729,,충청북도 청주시 흥덕구 무심서로 705,영업소,에이엠렌트카㈜(파랑새),5710000,충청북도 청주시
2020-01-20,043-274-1999,길소미,,,,,,,20:00,09:00,,,,,,,,0,0,6,157,163,,충청북도 청주시 서원구 장성동 199-5,,127.4673451547,36.6536976517,,충청북도 청주시 흥덕구 1순환로438번길 39-18,주사업장,에이엠렌트카(주),5710000,충청북도 청주시
2020-01-20,043-288-7752,강태원,,,,,,,20:00,09:00,,,,,,,,0,0,9,149,158,,충청북도 청주시 흥덕구 원평동 467,,127.4682194810,36.649571,,"충청북도 청주시 흥덕구 1순환로 469, 208호",주사업장,케이원렌트카㈜,5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,2,12,14,,충청북도 청주시 서원구 죽림동 77-3,,127.4700019554,36.6160632582,,충청북도 청주시 서원구 1순환로 892,영업소,(주)중부렌트카(중앙),5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,2,2,4,,충청북도 청주시 상당구 사창동 403-3,,127.4604368785,36.6362246528,,충청북도 청주시 서원구 천수로 4,영업소,(주)중부렌트카(봉명),5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,3,7,10,,충청북도 청주시 상당구 석교동 126-233,,127.4851251433,36.649737,,충청북도 청주시 청원구 직지대로 855,영업소,(주)중부렌트카(우리),5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,0,26,26,,충청북도 청주시 청원구 내수읍 학평리 151-5,,127.4590277920,36.6392002116,,"충청북도 청주시 흥덕구 1순환로608번길 12, 503호",영업소,(주)중부렌트카(상당),5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,1,7,8,,충청북도 청주시 흥덕구 신봉동 35-5,,127.4716888081,36.6558720685,,충청북도 청주시 흥덕구 1순환로 394,영업소,(주)중부렌트카(북부),5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,0,3,3,,충청북도 청주시 상당구 용정동 405-5,,127.5205437598,36.628994,,충청북도 청주시 상당구 이정골로 11,영업소,(주)중부렌트카(청주),5710000,충청북도 청주시
2020-01-20,043-236-5675,김원길,,,,,,,20:00,09:00,,,,,,,,0,0,3,255,258,,충청북도 청주시 상당구 주중동 424-9,,127.4158192624,36.646274,,충청북도 청주시 흥덕구 직지대로 212,주사업장,(주)중부렌트카,5710000,충청북도 청주시
2020-01-20,043-267-3311,노병주,,,,,,,20:00,09:00,,,,,,,,0,0,10,42,52,,충청북도 청주시 서원구 모충동 121-1,,127.4499179775,36.6347725713,,충청북도 청주시 흥덕구 사직대로 23,주사업장,동운렌트카㈜,5710000,충청북도 청주시
2020-01-20,043-908-1711,지현종,,,,,,,20:00,09:00,,,,,,,,0,0,3,20,23,,충청북도 청주시 흥덕구 옥산면 국사4길 1,,127.3980111863,36.6792026820,,"충청북도 청주시 흥덕구 옥산면 국사4길 1, 2층",영업소,㈜스타렌트카(옥산),5710000,충청북도 청주시
2020-01-20,043-908-1711,지현종,,,,,,,20:00,09:00,,,,,,,,0,0,6,43,49,,충청북도 청주시 청원구 내수읍 묵방리 420,,127.4896030009,36.6462370320,,충청북도 청주시 상당구 상당로 200,영업소,㈜스타렌트카(우암),5710000,충청북도 청주시
2020-01-20,043-908-1711,지현종,,,,,,,20:00,09:00,,,,,,,,0,0,2,26,28,,충청북도 청주시 청원구 공항로150번길 16-2,,127.4858761216,36.6710296207,,"충청북도 청주시 청원구 공항로150번길 31-2, 107동 1층 2호",영업소,㈜스타렌트카(율량),5710000,충청북도 청주시
